#Date Day Month Year Weekday Weeknum LeapYear
08/23/2010 23 8 2010 2 34 0
08/24/2010 24 8 2010 3 34 0
08/25/2010 25 8 2010 4 34 0
08/26/2010 26 8 2010 5 34 0
08/27/2010 27 8 2010 6 34 0
08/28/2010 28 8 2010 7 34 0
08/29/2010 29 8 2010 1 34 0
08/30/2010 30 8 2010 2 35 0
08/31/2010 31 8 2010 3 35 0
09/01/2010 1 9 2010 4 35 0
09/02/2010 2 9 2010 5 35 0
09/03/2010 3 9 2010 6 35 0
09/04/2010 4 9 2010 7 35 0
09/05/2010 5 9 2010 1 35 0
09/06/2010 6 9 2010 2 36 0
09/07/2010 7 9 2010 3 36 0
09/08/2010 8 9 2010 4 36 0
09/09/2010 9 9 2010 5 36 0
09/10/2010 10 9 2010 6 36 0
09/11/2010 11 9 2010 7 36 0
09/12/2010 12 9 2010 1 36 0
09/13/2010 13 9 2010 2 37 0
09/14/2010 14 9 2010 3 37 0
09/15/2010 15 9 2010 4 37 0
09/16/2010 16 9 2010 5 37 0
09/17/2010 17 9 2010 6 37 0
09/18/2010 18 9 2010 7 37 0
09/19/2010 19 9 2010 1 37 0
09/20/2010 20 9 2010 2 38 0
09/21/2010 21 9 2010 3 38 0
09/22/2010 22 9 2010 4 38 0
09/23/2010 23 9 2010 5 38 0
09/24/2010 24 9 2010 6 38 0
09/25/2010 25 9 2010 7 38 0
09/26/2010 26 9 2010 1 38 0
09/27/2010 27 9 2010 2 39 0
09/28/2010 28 9 2010 3 39 0
09/29/2010 29 9 2010 4 39 0
09/30/2010 30 9 2010 5 39 0
10/01/2010 1 10 2010 6 39 0
10/02/2010 2 10 2010 7 39 0
10/03/2010 3 10 2010 1 39 0
10/04/2010 4 10 2010 2 40 0
10/05/2010 5 10 2010 3 40 0
10/06/2010 6 10 2010 4 40 0
10/07/2010 7 10 2010 5 40 0
10/08/2010 8 10 2010 6 40 0
10/09/2010 9 10 2010 7 40 0
10/10/2010 10 10 2010 1 40 0
10/11/2010 11 10 2010 2 41 0
10/12/2010 12 10 2010 3 41 0
10/13/2010 13 10 2010 4 41 0
10/14/2010 14 10 2010 5 41 0
10/15/2010 15 10 2010 6 41 0
10/16/2010 16 10 2010 7 41 0
10/17/2010 17 10 2010 1 41 0
10/18/2010 18 10 2010 2 42 0
10/19/2010 19 10 2010 3 42 0
10/20/2010 20 10 2010 4 42 0
10/21/2010 21 10 2010 5 42 0
10/22/2010 22 10 2010 6 42 0
10/23/2010 23 10 2010 7 42 0
10/24/2010 24 10 2010 1 42 0
10/25/2010 25 10 2010 2 43 0
10/26/2010 26 10 2010 3 43 0
10/27/2010 27 10 2010 4 43 0
10/28/2010 28 10 2010 5 43 0
10/29/2010 29 10 2010 6 43 0
10/30/2010 30 10 2010 7 43 0
10/31/2010 31 10 2010 1 43 0
11/01/2010 1 11 2010 2 44 0
11/02/2010 2 11 2010 3 44 0
11/03/2010 3 11 2010 4 44 0
11/04/2010 4 11 2010 5 44 0
11/05/2010 5 11 2010 6 44 0
11/06/2010 6 11 2010 7 44 0
11/07/2010 7 11 2010 1 44 0
11/08/2010 8 11 2010 2 45 0
11/09/2010 9 11 2010 3 45 0
11/10/2010 10 11 2010 4 45 0
11/11/2010 11 11 2010 5 45 0
11/12/2010 12 11 2010 6 45 0
11/13/2010 13 11 2010 7 45 0
11/14/2010 14 11 2010 1 45 0
11/15/2010 15 11 2010 2 46 0
11/16/2010 16 11 2010 3 46 0
11/17/2010 17 11 2010 4 46 0
11/18/2010 18 11 2010 5 46 0
11/19/2010 19 11 2010 6 46 0
11/20/2010 20 11 2010 7 46 0
11/21/2010 21 11 2010 1 46 0
11/22/2010 22 11 2010 2 47 0
11/23/2010 23 11 2010 3 47 0
11/24/2010 24 11 2010 4 47 0
11/25/2010 25 11 2010 5 47 0
11/26/2010 26 11 2010 6 47 0
11/27/2010 27 11 2010 7 47 0
11/28/2010 28 11 2010 1 47 0
11/29/2010 29 11 2010 2 48 0
11/30/2010 30 11 2010 3 48 0
12/01/2010 1 12 2010 4 48 0
12/02/2010 2 12 2010 5 48 0
12/03/2010 3 12 2010 6 48 0
12/04/2010 4 12 2010 7 48 0
12/05/2010 5 12 2010 1 48 0
12/06/2010 6 12 2010 2 49 0
12/07/2010 7 12 2010 3 49 0
12/08/2010 8 12 2010 4 49 0
12/09/2010 9 12 2010 5 49 0
12/10/2010 10 12 2010 6 49 0
12/11/2010 11 12 2010 7 49 0
12/12/2010 12 12 2010 1 49 0
12/13/2010 13 12 2010 2 50 0
12/14/2010 14 12 2010 3 50 0
12/15/2010 15 12 2010 4 50 0
12/16/2010 16 12 2010 5 50 0
12/17/2010 17 12 2010 6 50 0
12/18/2010 18 12 2010 7 50 0
12/19/2010 19 12 2010 1 50 0
12/20/2010 20 12 2010 2 51 0
12/21/2010 21 12 2010 3 51 0
12/22/2010 22 12 2010 4 51 0
12/23/2010 23 12 2010 5 51 0
12/24/2010 24 12 2010 6 51 0
12/25/2010 25 12 2010 7 51 0
12/26/2010 26 12 2010 1 51 0
12/27/2010 27 12 2010 2 52 0
12/28/2010 28 12 2010 3 52 0
12/29/2010 29 12 2010 4 52 0
12/30/2010 30 12 2010 5 52 0
12/31/2010 31 12 2010 6 52 0
01/01/2011 1 1 2011 7 52 0
01/02/2011 2 1 2011 1 52 0
01/03/2011 3 1 2011 2 1 0
01/04/2011 4 1 2011 3 1 0
01/05/2011 5 1 2011 4 1 0
01/06/2011 6 1 2011 5 1 0
01/07/2011 7 1 2011 6 1 0
01/08/2011 8 1 2011 7 1 0
01/09/2011 9 1 2011 1 1 0
01/10/2011 10 1 2011 2 2 0
01/11/2011 11 1 2011 3 2 0
01/12/2011 12 1 2011 4 2 0
01/13/2011 13 1 2011 5 2 0
01/14/2011 14 1 2011 6 2 0
01/15/2011 15 1 2011 7 2 0
01/16/2011 16 1 2011 1 2 0
01/17/2011 17 1 2011 2 3 0
01/18/2011 18 1 2011 3 3 0
01/19/2011 19 1 2011 4 3 0
01/20/2011 20 1 2011 5 3 0
01/21/2011 21 1 2011 6 3 0
01/22/2011 22 1 2011 7 3 0
01/23/2011 23 1 2011 1 3 0
01/24/2011 24 1 2011 2 4 0
01/25/2011 25 1 2011 3 4 0
01/26/2011 26 1 2011 4 4 0
01/27/2011 27 1 2011 5 4 0
01/28/2011 28 1 2011 6 4 0
01/29/2011 29 1 2011 7 4 0
01/30/2011 30 1 2011 1 4 0
01/31/2011 31 1 2011 2 5 0
02/01/2011 1 2 2011 3 5 0
02/02/2011 2 2 2011 4 5 0
02/03/2011 3 2 2011 5 5 0
02/04/2011 4 2 2011 6 5 0
02/05/2011 5 2 2011 7 5 0
02/06/2011 6 2 2011 1 5 0
02/07/2011 7 2 2011 2 6 0
02/08/2011 8 2 2011 3 6 0
02/09/2011 9 2 2011 4 6 0
02/10/2011 10 2 2011 5 6 0
02/11/2011 11 2 2011 6 6 0
02/12/2011 12 2 2011 7 6 0
02/13/2011 13 2 2011 1 6 0
02/14/2011 14 2 2011 2 7 0
02/15/2011 15 2 2011 3 7 0
02/16/2011 16 2 2011 4 7 0
02/17/2011 17 2 2011 5 7 0
02/18/2011 18 2 2011 6 7 0
02/19/2011 19 2 2011 7 7 0
02/20/2011 20 2 2011 1 7 0
02/21/2011 21 2 2011 2 8 0
02/22/2011 22 2 2011 3 8 0
02/23/2011 23 2 2011 4 8 0
02/24/2011 24 2 2011 5 8 0
02/25/2011 25 2 2011 6 8 0
02/26/2011 26 2 2011 7 8 0
02/27/2011 27 2 2011 1 8 0
02/28/2011 28 2 2011 2 9 0
03/01/2011 1 3 2011 3 9 0
03/02/2011 2 3 2011 4 9 0
03/03/2011 3 3 2011 5 9 0
03/04/2011 4 3 2011 6 9 0
03/05/2011 5 3 2011 7 9 0
03/06/2011 6 3 2011 1 9 0
03/07/2011 7 3 2011 2 10 0
03/08/2011 8 3 2011 3 10 0
03/09/2011 9 3 2011 4 10 0
03/10/2011 10 3 2011 5 10 0
03/11/2011 11 3 2011 6 10 0
03/12/2011 12 3 2011 7 10 0
03/13/2011 13 3 2011 1 10 0
03/14/2011 14 3 2011 2 11 0
03/15/2011 15 3 2011 3 11 0
03/16/2011 16 3 2011 4 11 0
03/17/2011 17 3 2011 5 11 0
03/18/2011 18 3 2011 6 11 0
03/19/2011 19 3 2011 7 11 0
03/20/2011 20 3 2011 1 11 0
03/21/2011 21 3 2011 2 12 0
03/22/2011 22 3 2011 3 12 0
03/23/2011 23 3 2011 4 12 0
03/24/2011 24 3 2011 5 12 0
03/25/2011 25 3 2011 6 12 0
03/26/2011 26 3 2011 7 12 0
03/27/2011 27 3 2011 1 12 0
03/28/2011 28 3 2011 2 13 0
03/29/2011 29 3 2011 3 13 0
03/30/2011 30 3 2011 4 13 0
03/31/2011 31 3 2011 5 13 0
04/01/2011 1 4 2011 6 13 0
04/02/2011 2 4 2011 7 13 0
04/03/2011 3 4 2011 1 13 0
04/04/2011 4 4 2011 2 14 0
04/05/2011 5 4 2011 3 14 0
04/06/2011 6 4 2011 4 14 0
04/07/2011 7 4 2011 5 14 0
04/08/2011 8 4 2011 6 14 0
04/09/2011 9 4 2011 7 14 0
04/10/2011 10 4 2011 1 14 0
04/11/2011 11 4 2011 2 15 0
04/12/2011 12 4 2011 3 15 0
04/13/2011 13 4 2011 4 15 0
04/14/2011 14 4 2011 5 15 0
04/15/2011 15 4 2011 6 15 0
04/16/2011 16 4 2011 7 15 0
04/17/2011 17 4 2011 1 15 0
04/18/2011 18 4 2011 2 16 0
04/19/2011 19 4 2011 3 16 0
04/20/2011 20 4 2011 4 16 0
04/21/2011 21 4 2011 5 16 0
04/22/2011 22 4 2011 6 16 0
04/23/2011 23 4 2011 7 16 0
04/24/2011 24 4 2011 1 16 0
04/25/2011 25 4 2011 2 17 0
04/26/2011 26 4 2011 3 17 0
04/27/2011 27 4 2011 4 17 0
04/28/2011 28 4 2011 5 17 0
04/29/2011 29 4 2011 6 17 0
04/30/2011 30 4 2011 7 17 0
05/01/2011 1 5 2011 1 17 0
05/02/2011 2 5 2011 2 18 0
05/03/2011 3 5 2011 3 18 0
05/04/2011 4 5 2011 4 18 0
05/05/2011 5 5 2011 5 18 0
05/06/2011 6 5 2011 6 18 0
05/07/2011 7 5 2011 7 18 0
05/08/2011 8 5 2011 1 18 0
05/09/2011 9 5 2011 2 19 0
05/10/2011 10 5 2011 3 19 0
05/11/2011 11 5 2011 4 19 0
05/12/2011 12 5 2011 5 19 0
05/13/2011 13 5 2011 6 19 0
05/14/2011 14 5 2011 7 19 0
05/15/2011 15 5 2011 1 19 0
05/16/2011 16 5 2011 2 20 0
05/17/2011 17 5 2011 3 20 0
05/18/2011 18 5 2011 4 20 0
05/19/2011 19 5 2011 5 20 0
05/20/2011 20 5 2011 6 20 0
05/21/2011 21 5 2011 7 20 0
05/22/2011 22 5 2011 1 20 0
05/23/2011 23 5 2011 2 21 0
05/24/2011 24 5 2011 3 21 0
05/25/2011 25 5 2011 4 21 0
05/26/2011 26 5 2011 5 21 0
05/27/2011 27 5 2011 6 21 0
05/28/2011 28 5 2011 7 21 0
05/29/2011 29 5 2011 1 21 0
05/30/2011 30 5 2011 2 22 0
05/31/2011 31 5 2011 3 22 0
06/01/2011 1 6 2011 4 22 0
06/02/2011 2 6 2011 5 22 0
06/03/2011 3 6 2011 6 22 0
06/04/2011 4 6 2011 7 22 0
06/05/2011 5 6 2011 1 22 0
06/06/2011 6 6 2011 2 23 0
06/07/2011 7 6 2011 3 23 0
06/08/2011 8 6 2011 4 23 0
06/09/2011 9 6 2011 5 23 0
06/10/2011 10 6 2011 6 23 0
06/11/2011 11 6 2011 7 23 0
06/12/2011 12 6 2011 1 23 0
06/13/2011 13 6 2011 2 24 0
06/14/2011 14 6 2011 3 24 0
06/15/2011 15 6 2011 4 24 0
06/16/2011 16 6 2011 5 24 0
06/17/2011 17 6 2011 6 24 0
06/18/2011 18 6 2011 7 24 0
06/19/2011 19 6 2011 1 24 0
06/20/2011 20 6 2011 2 25 0
06/21/2011 21 6 2011 3 25 0
06/22/2011 22 6 2011 4 25 0
06/23/2011 23 6 2011 5 25 0
06/24/2011 24 6 2011 6 25 0
06/25/2011 25 6 2011 7 25 0
06/26/2011 26 6 2011 1 25 0
06/27/2011 27 6 2011 2 26 0
06/28/2011 28 6 2011 3 26 0
06/29/2011 29 6 2011 4 26 0
06/30/2011 30 6 2011 5 26 0
07/01/2011 1 7 2011 6 26 0
07/02/2011 2 7 2011 7 26 0
07/03/2011 3 7 2011 1 26 0
07/04/2011 4 7 2011 2 27 0
07/05/2011 5 7 2011 3 27 0
07/06/2011 6 7 2011 4 27 0
07/07/2011 7 7 2011 5 27 0
07/08/2011 8 7 2011 6 27 0
07/09/2011 9 7 2011 7 27 0
07/10/2011 10 7 2011 1 27 0
07/11/2011 11 7 2011 2 28 0
07/12/2011 12 7 2011 3 28 0
07/13/2011 13 7 2011 4 28 0
07/14/2011 14 7 2011 5 28 0
07/15/2011 15 7 2011 6 28 0
07/16/2011 16 7 2011 7 28 0
07/17/2011 17 7 2011 1 28 0
07/18/2011 18 7 2011 2 29 0
07/19/2011 19 7 2011 3 29 0
07/20/2011 20 7 2011 4 29 0
07/21/2011 21 7 2011 5 29 0
07/22/2011 22 7 2011 6 29 0
07/23/2011 23 7 2011 7 29 0
07/24/2011 24 7 2011 1 29 0
07/25/2011 25 7 2011 2 30 0
07/26/2011 26 7 2011 3 30 0
07/27/2011 27 7 2011 4 30 0
07/28/2011 28 7 2011 5 30 0
07/29/2011 29 7 2011 6 30 0
07/30/2011 30 7 2011 7 30 0
07/31/2011 31 7 2011 1 30 0
08/01/2011 1 8 2011 2 31 0
08/02/2011 2 8 2011 3 31 0
08/03/2011 3 8 2011 4 31 0
08/04/2011 4 8 2011 5 31 0
08/05/2011 5 8 2011 6 31 0
08/06/2011 6 8 2011 7 31 0
08/07/2011 7 8 2011 1 31 0
08/08/2011 8 8 2011 2 32 0
08/09/2011 9 8 2011 3 32 0
08/10/2011 10 8 2011 4 32 0
08/11/2011 11 8 2011 5 32 0
08/12/2011 12 8 2011 6 32 0
08/13/2011 13 8 2011 7 32 0
08/14/2011 14 8 2011 1 32 0
08/15/2011 15 8 2011 2 33 0
08/16/2011 16 8 2011 3 33 0
08/17/2011 17 8 2011 4 33 0
08/18/2011 18 8 2011 5 33 0
08/19/2011 19 8 2011 6 33 0
08/20/2011 20 8 2011 7 33 0
08/21/2011 21 8 2011 1 33 0
08/22/2011 22 8 2011 2 34 0
08/23/2011 23 8 2011 3 34 0
08/24/2011 24 8 2011 4 34 0
08/25/2011 25 8 2011 5 34 0
08/26/2011 26 8 2011 6 34 0
08/27/2011 27 8 2011 7 34 0
08/28/2011 28 8 2011 1 34 0
08/29/2011 29 8 2011 2 35 0
08/30/2011 30 8 2011 3 35 0
08/31/2011 31 8 2011 4 35 0
09/01/2011 1 9 2011 5 35 0
09/02/2011 2 9 2011 6 35 0
09/03/2011 3 9 2011 7 35 0
09/04/2011 4 9 2011 1 35 0
09/05/2011 5 9 2011 2 36 0
09/06/2011 6 9 2011 3 36 0
09/07/2011 7 9 2011 4 36 0
09/08/2011 8 9 2011 5 36 0
09/09/2011 9 9 2011 6 36 0
09/10/2011 10 9 2011 7 36 0
09/11/2011 11 9 2011 1 36 0
09/12/2011 12 9 2011 2 37 0
09/13/2011 13 9 2011 3 37 0
09/14/2011 14 9 2011 4 37 0
09/15/2011 15 9 2011 5 37 0
09/16/2011 16 9 2011 6 37 0
09/17/2011 17 9 2011 7 37 0
09/18/2011 18 9 2011 1 37 0
09/19/2011 19 9 2011 2 38 0
09/20/2011 20 9 2011 3 38 0
09/21/2011 21 9 2011 4 38 0
09/22/2011 22 9 2011 5 38 0
09/23/2011 23 9 2011 6 38 0
09/24/2011 24 9 2011 7 38 0
09/25/2011 25 9 2011 1 38 0
09/26/2011 26 9 2011 2 39 0
09/27/2011 27 9 2011 3 39 0
09/28/2011 28 9 2011 4 39 0
09/29/2011 29 9 2011 5 39 0
09/30/2011 30 9 2011 6 39 0
10/01/2011 1 10 2011 7 39 0
10/02/2011 2 10 2011 1 39 0
10/03/2011 3 10 2011 2 40 0
10/04/2011 4 10 2011 3 40 0
10/05/2011 5 10 2011 4 40 0
10/06/2011 6 10 2011 5 40 0
10/07/2011 7 10 2011 6 40 0
10/08/2011 8 10 2011 7 40 0
10/09/2011 9 10 2011 1 40 0
10/10/2011 10 10 2011 2 41 0
10/11/2011 11 10 2011 3 41 0
10/12/2011 12 10 2011 4 41 0
10/13/2011 13 10 2011 5 41 0
10/14/2011 14 10 2011 6 41 0
10/15/2011 15 10 2011 7 41 0
10/16/2011 16 10 2011 1 41 0
10/17/2011 17 10 2011 2 42 0
10/18/2011 18 10 2011 3 42 0
10/19/2011 19 10 2011 4 42 0
10/20/2011 20 10 2011 5 42 0
10/21/2011 21 10 2011 6 42 0
10/22/2011 22 10 2011 7 42 0
10/23/2011 23 10 2011 1 42 0
10/24/2011 24 10 2011 2 43 0
10/25/2011 25 10 2011 3 43 0
10/26/2011 26 10 2011 4 43 0
10/27/2011 27 10 2011 5 43 0
10/28/2011 28 10 2011 6 43 0
10/29/2011 29 10 2011 7 43 0
10/30/2011 30 10 2011 1 43 0
10/31/2011 31 10 2011 2 44 0
11/01/2011 1 11 2011 3 44 0
11/02/2011 2 11 2011 4 44 0
11/03/2011 3 11 2011 5 44 0
11/04/2011 4 11 2011 6 44 0
11/05/2011 5 11 2011 7 44 0
11/06/2011 6 11 2011 1 44 0
11/07/2011 7 11 2011 2 45 0
11/08/2011 8 11 2011 3 45 0
11/09/2011 9 11 2011 4 45 0
11/10/2011 10 11 2011 5 45 0
11/11/2011 11 11 2011 6 45 0
11/12/2011 12 11 2011 7 45 0
11/13/2011 13 11 2011 1 45 0
11/14/2011 14 11 2011 2 46 0
11/15/2011 15 11 2011 3 46 0
11/16/2011 16 11 2011 4 46 0
11/17/2011 17 11 2011 5 46 0
11/18/2011 18 11 2011 6 46 0
11/19/2011 19 11 2011 7 46 0
11/20/2011 20 11 2011 1 46 0
11/21/2011 21 11 2011 2 47 0
11/22/2011 22 11 2011 3 47 0
11/23/2011 23 11 2011 4 47 0
11/24/2011 24 11 2011 5 47 0
11/25/2011 25 11 2011 6 47 0
11/26/2011 26 11 2011 7 47 0
11/27/2011 27 11 2011 1 47 0
11/28/2011 28 11 2011 2 48 0
11/29/2011 29 11 2011 3 48 0
11/30/2011 30 11 2011 4 48 0
12/01/2011 1 12 2011 5 48 0
12/02/2011 2 12 2011 6 48 0
12/03/2011 3 12 2011 7 48 0
12/04/2011 4 12 2011 1 48 0
12/05/2011 5 12 2011 2 49 0
12/06/2011 6 12 2011 3 49 0
12/07/2011 7 12 2011 4 49 0
12/08/2011 8 12 2011 5 49 0
12/09/2011 9 12 2011 6 49 0
12/10/2011 10 12 2011 7 49 0
12/11/2011 11 12 2011 1 49 0
12/12/2011 12 12 2011 2 50 0
12/13/2011 13 12 2011 3 50 0
12/14/2011 14 12 2011 4 50 0
12/15/2011 15 12 2011 5 50 0
12/16/2011 16 12 2011 6 50 0
12/17/2011 17 12 2011 7 50 0
12/18/2011 18 12 2011 1 50 0
12/19/2011 19 12 2011 2 51 0
12/20/2011 20 12 2011 3 51 0
12/21/2011 21 12 2011 4 51 0
12/22/2011 22 12 2011 5 51 0
12/23/2011 23 12 2011 6 51 0
12/24/2011 24 12 2011 7 51 0
12/25/2011 25 12 2011 1 51 0
12/26/2011 26 12 2011 2 52 0
12/27/2011 27 12 2011 3 52 0
12/28/2011 28 12 2011 4 52 0
12/29/2011 29 12 2011 5 52 0
12/30/2011 30 12 2011 6 52 0
12/31/2011 31 12 2011 7 52 0
01/01/2012 1 1 2012 1 52 1
01/02/2012 2 1 2012 2 1 1
01/03/2012 3 1 2012 3 1 1
01/04/2012 4 1 2012 4 1 1
01/05/2012 5 1 2012 5 1 1
01/06/2012 6 1 2012 6 1 1
01/07/2012 7 1 2012 7 1 1
01/08/2012 8 1 2012 1 1 1
01/09/2012 9 1 2012 2 2 1
01/10/2012 10 1 2012 3 2 1
01/11/2012 11 1 2012 4 2 1
01/12/2012 12 1 2012 5 2 1
01/13/2012 13 1 2012 6 2 1
01/14/2012 14 1 2012 7 2 1
01/15/2012 15 1 2012 1 2 1
01/16/2012 16 1 2012 2 3 1
01/17/2012 17 1 2012 3 3 1
01/18/2012 18 1 2012 4 3 1
01/19/2012 19 1 2012 5 3 1
01/20/2012 20 1 2012 6 3 1
01/21/2012 21 1 2012 7 3 1
01/22/2012 22 1 2012 1 3 1
01/23/2012 23 1 2012 2 4 1
01/24/2012 24 1 2012 3 4 1
01/25/2012 25 1 2012 4 4 1
01/26/2012 26 1 2012 5 4 1
01/27/2012 27 1 2012 6 4 1
01/28/2012 28 1 2012 7 4 1
01/29/2012 29 1 2012 1 4 1
01/30/2012 30 1 2012 2 5 1
01/31/2012 31 1 2012 3 5 1
02/01/2012 1 2 2012 4 5 1
02/02/2012 2 2 2012 5 5 1
02/03/2012 3 2 2012 6 5 1
02/04/2012 4 2 2012 7 5 1
02/05/2012 5 2 2012 1 5 1
02/06/2012 6 2 2012 2 6 1
02/07/2012 7 2 2012 3 6 1
02/08/2012 8 2 2012 4 6 1
02/09/2012 9 2 2012 5 6 1
02/10/2012 10 2 2012 6 6 1
02/11/2012 11 2 2012 7 6 1
02/12/2012 12 2 2012 1 6 1
02/13/2012 13 2 2012 2 7 1
02/14/2012 14 2 2012 3 7 1
02/15/2012 15 2 2012 4 7 1
02/16/2012 16 2 2012 5 7 1
02/17/2012 17 2 2012 6 7 1
02/18/2012 18 2 2012 7 7 1
02/19/2012 19 2 2012 1 7 1
02/20/2012 20 2 2012 2 8 1
02/21/2012 21 2 2012 3 8 1
02/22/2012 22 2 2012 4 8 1
02/23/2012 23 2 2012 5 8 1
02/24/2012 24 2 2012 6 8 1
02/25/2012 25 2 2012 7 8 1
02/26/2012 26 2 2012 1 8 1
02/27/2012 27 2 2012 2 9 1
02/28/2012 28 2 2012 3 9 1
02/29/2012 29 2 2012 4 9 1
03/01/2012 1 3 2012 5 9 1
03/02/2012 2 3 2012 6 9 1
03/03/2012 3 3 2012 7 9 1
03/04/2012 4 3 2012 1 9 1
03/05/2012 5 3 2012 2 10 1
03/06/2012 6 3 2012 3 10 1
03/07/2012 7 3 2012 4 10 1
03/08/2012 8 3 2012 5 10 1
03/09/2012 9 3 2012 6 10 1
03/10/2012 10 3 2012 7 10 1
03/11/2012 11 3 2012 1 10 1
03/12/2012 12 3 2012 2 11 1
03/13/2012 13 3 2012 3 11 1
03/14/2012 14 3 2012 4 11 1
03/15/2012 15 3 2012 5 11 1
03/16/2012 16 3 2012 6 11 1
03/17/2012 17 3 2012 7 11 1
03/18/2012 18 3 2012 1 11 1
03/19/2012 19 3 2012 2 12 1
03/20/2012 20 3 2012 3 12 1
03/21/2012 21 3 2012 4 12 1
03/22/2012 22 3 2012 5 12 1
03/23/2012 23 3 2012 6 12 1
03/24/2012 24 3 2012 7 12 1
03/25/2012 25 3 2012 1 12 1
03/26/2012 26 3 2012 2 13 1
03/27/2012 27 3 2012 3 13 1
03/28/2012 28 3 2012 4 13 1
03/29/2012 29 3 2012 5 13 1
03/30/2012 30 3 2012 6 13 1
03/31/2012 31 3 2012 7 13 1
04/01/2012 1 4 2012 1 13 1
04/02/2012 2 4 2012 2 14 1
04/03/2012 3 4 2012 3 14 1
04/04/2012 4 4 2012 4 14 1
04/05/2012 5 4 2012 5 14 1
04/06/2012 6 4 2012 6 14 1
04/07/2012 7 4 2012 7 14 1
04/08/2012 8 4 2012 1 14 1
04/09/2012 9 4 2012 2 15 1
04/10/2012 10 4 2012 3 15 1
04/11/2012 11 4 2012 4 15 1
04/12/2012 12 4 2012 5 15 1
04/13/2012 13 4 2012 6 15 1
04/14/2012 14 4 2012 7 15 1
04/15/2012 15 4 2012 1 15 1
04/16/2012 16 4 2012 2 16 1
04/17/2012 17 4 2012 3 16 1
04/18/2012 18 4 2012 4 16 1
04/19/2012 19 4 2012 5 16 1
04/20/2012 20 4 2012 6 16 1
04/21/2012 21 4 2012 7 16 1
04/22/2012 22 4 2012 1 16 1
04/23/2012 23 4 2012 2 17 1
04/24/2012 24 4 2012 3 17 1
04/25/2012 25 4 2012 4 17 1
04/26/2012 26 4 2012 5 17 1
04/27/2012 27 4 2012 6 17 1
04/28/2012 28 4 2012 7 17 1
04/29/2012 29 4 2012 1 17 1
04/30/2012 30 4 2012 2 18 1
05/01/2012 1 5 2012 3 18 1
05/02/2012 2 5 2012 4 18 1
05/03/2012 3 5 2012 5 18 1
05/04/2012 4 5 2012 6 18 1
05/05/2012 5 5 2012 7 18 1
05/06/2012 6 5 2012 1 18 1
05/07/2012 7 5 2012 2 19 1
05/08/2012 8 5 2012 3 19 1
05/09/2012 9 5 2012 4 19 1
05/10/2012 10 5 2012 5 19 1
05/11/2012 11 5 2012 6 19 1
05/12/2012 12 5 2012 7 19 1
05/13/2012 13 5 2012 1 19 1
05/14/2012 14 5 2012 2 20 1
05/15/2012 15 5 2012 3 20 1
05/16/2012 16 5 2012 4 20 1
05/17/2012 17 5 2012 5 20 1
05/18/2012 18 5 2012 6 20 1
05/19/2012 19 5 2012 7 20 1
05/20/2012 20 5 2012 1 20 1
05/21/2012 21 5 2012 2 21 1
05/22/2012 22 5 2012 3 21 1
05/23/2012 23 5 2012 4 21 1
05/24/2012 24 5 2012 5 21 1
05/25/2012 25 5 2012 6 21 1
05/26/2012 26 5 2012 7 21 1
05/27/2012 27 5 2012 1 21 1
05/28/2012 28 5 2012 2 22 1
05/29/2012 29 5 2012 3 22 1
05/30/2012 30 5 2012 4 22 1
05/31/2012 31 5 2012 5 22 1
06/01/2012 1 6 2012 6 22 1
06/02/2012 2 6 2012 7 22 1
06/03/2012 3 6 2012 1 22 1
06/04/2012 4 6 2012 2 23 1
06/05/2012 5 6 2012 3 23 1
06/06/2012 6 6 2012 4 23 1
06/07/2012 7 6 2012 5 23 1
06/08/2012 8 6 2012 6 23 1
06/09/2012 9 6 2012 7 23 1
06/10/2012 10 6 2012 1 23 1
06/11/2012 11 6 2012 2 24 1
06/12/2012 12 6 2012 3 24 1
06/13/2012 13 6 2012 4 24 1
06/14/2012 14 6 2012 5 24 1
06/15/2012 15 6 2012 6 24 1
06/16/2012 16 6 2012 7 24 1
06/17/2012 17 6 2012 1 24 1
06/18/2012 18 6 2012 2 25 1
06/19/2012 19 6 2012 3 25 1
06/20/2012 20 6 2012 4 25 1
06/21/2012 21 6 2012 5 25 1
06/22/2012 22 6 2012 6 25 1
06/23/2012 23 6 2012 7 25 1
06/24/2012 24 6 2012 1 25 1
06/25/2012 25 6 2012 2 26 1
06/26/2012 26 6 2012 3 26 1
06/27/2012 27 6 2012 4 26 1
06/28/2012 28 6 2012 5 26 1
06/29/2012 29 6 2012 6 26 1
06/30/2012 30 6 2012 7 26 1
07/01/2012 1 7 2012 1 26 1
07/02/2012 2 7 2012 2 27 1
07/03/2012 3 7 2012 3 27 1
07/04/2012 4 7 2012 4 27 1
07/05/2012 5 7 2012 5 27 1
07/06/2012 6 7 2012 6 27 1
07/07/2012 7 7 2012 7 27 1
07/08/2012 8 7 2012 1 27 1
07/09/2012 9 7 2012 2 28 1
07/10/2012 10 7 2012 3 28 1
07/11/2012 11 7 2012 4 28 1
07/12/2012 12 7 2012 5 28 1
07/13/2012 13 7 2012 6 28 1
07/14/2012 14 7 2012 7 28 1
07/15/2012 15 7 2012 1 28 1
07/16/2012 16 7 2012 2 29 1
07/17/2012 17 7 2012 3 29 1
07/18/2012 18 7 2012 4 29 1
07/19/2012 19 7 2012 5 29 1
07/20/2012 20 7 2012 6 29 1
